Price,Close
Ticker,BMW.DE
Date,
2019-07-12,65.88999938964844
2019-07-15,66.66000366210938
2019-07-16,67.12000274658203
2019-07-17,66.3499984741211
2019-07-18,66.1500015258789
2019-07-19,66.56999969482422
2019-07-22,66.7699966430664
2019-07-23,69.33999633789062
2019-07-24,70.01000213623047
2019-07-25,68.94999694824219
2019-07-26,68.66999816894531
2019-07-29,68.29000091552734
2019-07-30,67.11000061035156
2019-07-31,66.83000183105469
2019-08-01,67.48999786376953
2019-08-02,64.6500015258789
2019-08-05,63.34000015258789
2019-08-06,62.2599983215332
2019-08-07,62.11000061035156
2019-08-08,62.529998779296875
2019-08-09,61.029998779296875
2019-08-12,60.83000183105469
2019-08-13,61.040000915527344
2019-08-14,59.599998474121094
2019-08-15,58.81999969482422
2019-08-16,59.560001373291016
2019-08-19,60.36000061035156
2019-08-20,59.7400016784668
2019-08-21,60.59000015258789
2019-08-22,60.61000061035156
2019-08-23,58.70000076293945
2019-08-26,59.56999969482422
2019-08-27,59.4900016784668
2019-08-28,59.720001220703125
2019-08-29,60.16999816894531
2019-08-30,60.810001373291016
2019-09-02,60.529998779296875
2019-09-03,60.400001525878906
2019-09-04,61.09000015258789
2019-09-05,62.31999969482422
2019-09-06,62.31999969482422
2019-09-09,63.220001220703125
2019-09-10,63.77000045776367
2019-09-11,63.810001373291016
2019-09-12,64.63999938964844
2019-09-13,65.05999755859375
2019-09-16,65.0999984741211
2019-09-17,64.52999877929688
2019-09-18,64.55000305175781
2019-09-19,64.98999786376953
2019-09-20,65.1500015258789
2019-09-23,64.0
2019-09-24,63.68000030517578
2019-09-25,63.380001068115234
2019-09-26,63.09000015258789
2019-09-27,63.88999938964844
2019-09-30,64.58999633789062
2019-10-01,64.37999725341797
2019-10-02,63.15999984741211
2019-10-04,62.38999938964844
2019-10-07,62.68000030517578
2019-10-08,61.86000061035156
2019-10-09,62.349998474121094
2019-10-10,63.22999954223633
2019-10-11,64.77999877929688
2019-10-14,64.91000366210938
2019-10-15,66.62999725341797
2019-10-16,67.12999725341797
2019-10-17,67.91000366210938
2019-10-18,67.41000366210938
2019-10-21,67.83999633789062
2019-10-22,68.47000122070312
2019-10-23,68.66000366210938
2019-10-24,69.02999877929688
2019-10-25,69.43000030517578
2019-10-28,69.88999938964844
2019-10-29,69.83000183105469
2019-10-30,69.29000091552734
2019-10-31,68.70999908447266
2019-11-01,69.44000244140625
2019-11-04,71.5999984741211
2019-11-05,72.80000305175781
2019-11-06,73.51000213623047
2019-11-07,74.44999694824219
2019-11-08,75.04000091552734
2019-11-11,75.02999877929688
2019-11-12,74.87000274658203
2019-11-13,73.66000366210938
2019-11-14,73.41000366210938
2019-11-15,74.55000305175781
2019-11-18,73.18000030517578
2019-11-19,73.5199966430664
2019-11-20,73.31999969482422
2019-11-21,73.5999984741211
2019-11-22,74.06999969482422
2019-11-25,74.18000030517578
2019-11-26,73.80999755859375
2019-11-27,74.73999786376953
2019-11-28,73.62000274658203
2019-11-29,73.30000305175781
2019-12-02,71.91000366210938
2019-12-03,71.80999755859375
2019-12-04,72.76000213623047
2019-12-05,72.80999755859375
2019-12-06,73.79000091552734
2019-12-09,73.18000030517578
2019-12-10,73.19999694824219
2019-12-11,74.20999908447266
2019-12-12,74.80999755859375
2019-12-13,75.87000274658203
2019-12-16,75.88999938964844
2019-12-17,74.98999786376953
2019-12-18,75.16000366210938
2019-12-19,74.0999984741211
2019-12-20,74.1500015258789
2019-12-23,73.54000091552734
2019-12-27,73.51000213623047
2019-12-30,73.13999938964844
2020-01-02,74.22000122070312
2020-01-03,73.31999969482422
2020-01-06,73.05000305175781
2020-01-07,74.22000122070312
2020-01-08,74.41000366210938
2020-01-09,74.36000061035156
2020-01-10,74.56999969482422
2020-01-13,73.62999725341797
2020-01-14,73.30000305175781
2020-01-15,72.19000244140625
2020-01-16,71.16999816894531
2020-01-17,71.05999755859375
2020-01-20,71.63999938964844
2020-01-21,71.41000366210938
2020-01-22,70.94999694824219
2020-01-23,69.69000244140625
2020-01-24,69.41000366210938
2020-01-27,67.69999694824219
2020-01-28,66.81999969482422
2020-01-29,66.55000305175781
2020-01-30,65.55999755859375
2020-01-31,64.33999633789062
2020-02-03,64.37999725341797
2020-02-04,64.94999694824219
2020-02-05,66.22000122070312
2020-02-06,66.33000183105469
2020-02-07,64.69000244140625
2020-02-10,63.810001373291016
2020-02-11,64.41000366210938
2020-02-12,67.06999969482422
2020-02-13,66.58999633789062
2020-02-14,65.86000061035156
2020-02-17,66.51000213623047
2020-02-18,65.19999694824219
2020-02-19,65.44999694824219
2020-02-20,65.30999755859375
2020-02-21,64.51000213623047
2020-02-24,61.439998626708984
2020-02-25,61.029998779296875
2020-02-26,61.779998779296875
2020-02-27,59.84000015258789
2020-02-28,58.93000030517578
2020-03-02,58.0
2020-03-03,57.7599983215332
2020-03-04,58.56999969482422
2020-03-05,58.06999969482422
2020-03-06,57.220001220703125
2020-03-09,51.02000045776367
2020-03-10,50.33000183105469
2020-03-11,50.650001525878906
2020-03-12,44.08000183105469
2020-03-13,45.41999816894531
2020-03-16,40.09000015258789
2020-03-17,40.35499954223633
2020-03-18,39.1349983215332
2020-03-19,37.65999984741211
2020-03-20,41.369998931884766
2020-03-23,39.79999923706055
2020-03-24,45.560001373291016
2020-03-25,46.75
2020-03-26,47.29999923706055
2020-03-27,45.51499938964844
2020-03-30,45.72999954223633
2020-03-31,47.1150016784668
2020-04-01,44.3849983215332
2020-04-02,44.8650016784668
2020-04-03,44.75
2020-04-06,48.560001373291016
2020-04-07,49.71500015258789
2020-04-08,49.15999984741211
2020-04-09,50.81999969482422
2020-04-14,51.36000061035156
2020-04-15,48.59000015258789
2020-04-16,49.334999084472656
2020-04-17,51.90999984741211
2020-04-20,51.369998931884766
2020-04-21,48.560001373291016
2020-04-22,49.01499938964844
2020-04-23,50.27000045776367
2020-04-24,48.65999984741211
2020-04-27,51.20000076293945
2020-04-28,52.61000061035156
2020-04-29,55.66999816894531
2020-04-30,54.04999923706055
2020-05-04,51.56999969482422
2020-05-05,53.5099983215332
2020-05-06,50.619998931884766
2020-05-07,49.3650016784668
2020-05-08,51.41999816894531
2020-05-11,51.369998931884766
2020-05-12,50.86000061035156
2020-05-13,48.72999954223633
2020-05-14,47.08000183105469
2020-05-15,46.650001525878906
2020-05-18,50.25
2020-05-19,50.04999923706055
2020-05-20,50.849998474121094
2020-05-21,50.06999969482422
2020-05-22,50.08000183105469
2020-05-25,50.290000915527344
2020-05-26,51.869998931884766
2020-05-27,54.38999938964844
2020-05-28,54.0
2020-05-29,52.599998474121094
2020-06-02,55.349998474121094
2020-06-03,57.97999954223633
2020-06-04,58.06999969482422
2020-06-05,59.5
2020-06-08,60.68000030517578
2020-06-09,59.40999984741211
2020-06-10,58.88999938964844
2020-06-11,55.619998931884766
2020-06-12,56.150001525878906
2020-06-15,55.95000076293945
2020-06-16,57.06999969482422
2020-06-17,57.2599983215332
2020-06-18,57.11000061035156
2020-06-19,56.93000030517578
2020-06-22,57.36000061035156
2020-06-23,58.40999984741211
2020-06-24,56.18000030517578
2020-06-25,57.08000183105469
2020-06-26,55.77000045776367
2020-06-29,56.709999084472656
2020-06-30,56.81999969482422
2020-07-01,56.20000076293945
2020-07-02,57.95000076293945
2020-07-03,57.2599983215332
2020-07-06,58.459999084472656
2020-07-07,58.650001525878906
2020-07-08,58.02000045776367
2020-07-09,57.439998626708984
2020-07-10,58.689998626708984
2020-07-13,58.79999923706055
2020-07-14,57.93000030517578
2020-07-15,58.61000061035156
2020-07-16,58.77000045776367
2020-07-17,59.72999954223633
2020-07-20,59.099998474121094
2020-07-21,60.81999969482422
2020-07-22,59.939998626708984
2020-07-23,61.150001525878906
2020-07-24,60.220001220703125
2020-07-27,59.75
2020-07-28,59.79999923706055
2020-07-29,58.290000915527344
2020-07-30,56.15999984741211
2020-07-31,54.70000076293945
2020-08-03,56.209999084472656
2020-08-04,58.13999938964844
2020-08-05,56.130001068115234
2020-08-06,55.22999954223633
2020-08-07,54.900001525878906
2020-08-10,55.349998474121094
2020-08-11,58.540000915527344
2020-08-12,58.869998931884766
2020-08-13,58.279998779296875
2020-08-14,58.220001220703125
2020-08-17,57.880001068115234
2020-08-18,57.560001373291016
2020-08-19,58.25
2020-08-20,57.38999938964844
2020-08-21,56.810001373291016
2020-08-24,58.25
2020-08-25,57.95000076293945
2020-08-26,59.41999816894531
2020-08-27,59.599998474121094
2020-08-28,59.61000061035156
2020-08-31,60.150001525878906
2020-09-01,60.130001068115234
2020-09-02,60.38999938964844
2020-09-03,60.79999923706055
2020-09-04,61.380001068115234
2020-09-07,62.58000183105469
2020-09-08,63.16999816894531
2020-09-09,63.7400016784668
2020-09-10,63.7400016784668
2020-09-11,64.30999755859375
2020-09-14,64.12000274658203
2020-09-15,64.31999969482422
2020-09-16,64.70999908447266
2020-09-17,64.80999755859375
2020-09-18,63.7400016784668
2020-09-21,60.4900016784668
2020-09-22,60.58000183105469
2020-09-23,60.959999084472656
2020-09-24,60.63999938964844
2020-09-25,59.060001373291016
2020-09-28,61.72999954223633
2020-09-29,62.0
2020-09-30,61.9900016784668
2020-10-01,62.65999984741211
2020-10-02,62.36000061035156
2020-10-05,64.02999877929688
2020-10-06,64.8499984741211
2020-10-07,65.73999786376953
2020-10-08,65.72000122070312
2020-10-09,64.69999694824219
2020-10-12,65.08999633789062
2020-10-13,64.25
2020-10-14,64.08000183105469
2020-10-15,62.16999816894531
2020-10-16,63.119998931884766
2020-10-19,63.619998931884766
2020-10-20,64.06999969482422
2020-10-21,63.810001373291016
2020-10-22,64.01000213623047
2020-10-23,63.93000030517578
2020-10-26,63.209999084472656
2020-10-27,61.470001220703125
2020-10-28,58.060001373291016
2020-10-29,58.33000183105469
2020-10-30,58.68000030517578
2020-11-02,59.68000030517578
2020-11-03,62.119998931884766
2020-11-04,62.52000045776367
2020-11-05,64.79000091552734
2020-11-06,63.58000183105469
2020-11-09,67.62999725341797
2020-11-10,69.5
2020-11-11,70.33999633789062
2020-11-12,70.69999694824219
2020-11-13,70.73999786376953
2020-11-16,72.79000091552734
2020-11-17,72.8499984741211
2020-11-18,73.87000274658203
2020-11-19,74.0
2020-11-20,74.1500015258789
2020-11-23,73.88999938964844
2020-11-24,76.68000030517578
2020-11-25,75.4000015258789
2020-11-26,74.12999725341797
2020-11-27,73.08999633789062
2020-11-30,73.04000091552734
2020-12-01,74.77999877929688
2020-12-02,74.33000183105469
2020-12-03,74.29000091552734
2020-12-04,74.94999694824219
2020-12-07,73.69999694824219
2020-12-08,73.01000213623047
2020-12-09,73.12999725341797
2020-12-10,71.36000061035156
2020-12-11,70.51000213623047
2020-12-14,71.91000366210938
2020-12-15,73.86000061035156
2020-12-16,74.43000030517578
2020-12-17,73.77999877929688
2020-12-18,74.19000244140625
2020-12-21,71.97000122070312
2020-12-22,72.0999984741211
2020-12-23,73.37999725341797
2020-12-28,73.48999786376953
2020-12-29,73.16000366210938
2020-12-30,72.2300033569336
2021-01-04,71.86000061035156
2021-01-05,70.86000061035156
2021-01-06,70.98999786376953
2021-01-07,71.0199966430664
2021-01-08,70.48999786376953
2021-01-11,69.30000305175781
2021-01-12,69.83999633789062
2021-01-13,69.12000274658203
2021-01-14,69.77999877929688
2021-01-15,69.41000366210938
2021-01-18,69.48999786376953
2021-01-19,68.33999633789062
2021-01-20,70.79000091552734
2021-01-21,71.27999877929688
2021-01-22,71.25
2021-01-25,70.20999908447266
2021-01-26,72.08000183105469
2021-01-27,71.30999755859375
2021-01-28,70.91000366210938
2021-01-29,70.01000213623047
2021-02-01,69.87999725341797
2021-02-02,71.41000366210938
2021-02-03,71.7300033569336
2021-02-04,70.7699966430664
2021-02-05,70.05000305175781
2021-02-08,69.80999755859375
2021-02-09,70.08999633789062
2021-02-10,70.0
2021-02-11,70.58000183105469
2021-02-12,70.25
2021-02-15,70.76000213623047
2021-02-16,70.91999816894531
2021-02-17,70.86000061035156
2021-02-18,71.02999877929688
2021-02-19,71.58000183105469
2021-02-22,71.2699966430664
2021-02-23,69.31999969482422
2021-02-24,70.38999938964844
2021-02-25,71.5
2021-02-26,71.5
2021-03-01,72.0999984741211
2021-03-02,72.55999755859375
2021-03-03,76.0999984741211
2021-03-04,76.29000091552734
2021-03-05,75.66999816894531
2021-03-08,79.63999938964844
2021-03-09,79.58999633789062
2021-03-10,81.33999633789062
2021-03-11,78.5199966430664
2021-03-12,77.4800033569336
2021-03-15,77.80000305175781
2021-03-16,80.5
2021-03-17,85.45999908447266
2021-03-18,86.12000274658203
2021-03-19,82.48999786376953
2021-03-22,84.69000244140625
2021-03-23,83.43000030517578
2021-03-24,82.58999633789062
2021-03-25,83.5
2021-03-26,83.79000091552734
2021-03-29,85.5999984741211
2021-03-30,88.80000305175781
2021-03-31,88.47000122070312
2021-04-01,88.66999816894531
2021-04-06,89.5999984741211
2021-04-07,89.06999969482422
2021-04-08,88.16999816894531
2021-04-09,88.0
2021-04-12,88.94999694824219
2021-04-13,88.33999633789062
2021-04-14,87.20999908447266
2021-04-15,87.47000122070312
2021-04-16,88.37999725341797
2021-04-19,87.69999694824219
2021-04-20,86.18000030517578
2021-04-21,85.20999908447266
2021-04-22,86.18000030517578
2021-04-23,86.30999755859375
2021-04-26,86.79000091552734
2021-04-27,86.20999908447266
2021-04-28,85.88999938964844
2021-04-29,83.80000305175781
2021-04-30,83.4000015258789
2021-05-03,84.12999725341797
2021-05-04,81.8499984741211
2021-05-05,82.97000122070312
2021-05-06,83.38999938964844
2021-05-07,83.63999938964844
2021-05-10,85.18000030517578
2021-05-11,84.22000122070312
2021-05-12,84.4800033569336
2021-05-13,81.8499984741211
2021-05-14,83.68000030517578
2021-05-17,84.69000244140625
2021-05-18,85.06999969482422
2021-05-19,83.69999694824219
2021-05-20,84.69000244140625
2021-05-21,85.30000305175781
2021-05-25,85.7699966430664
2021-05-26,86.31999969482422
2021-05-27,87.68000030517578
2021-05-28,87.20999908447266
2021-05-31,86.69999694824219
2021-06-01,89.01000213623047
2021-06-02,90.30000305175781
2021-06-03,93.87000274658203
2021-06-04,94.4000015258789
2021-06-07,95.88999938964844
2021-06-08,95.5199966430664
2021-06-09,94.5999984741211
2021-06-10,92.8499984741211
2021-06-11,94.73999786376953
2021-06-14,94.79000091552734
2021-06-15,94.41000366210938
2021-06-16,92.9800033569336
2021-06-17,93.26000213623047
2021-06-18,90.94999694824219
2021-06-21,93.12999725341797
2021-06-22,92.97000122070312
2021-06-23,91.37000274658203
2021-06-24,92.52999877929688
2021-06-25,92.4000015258789
2021-06-28,90.76000213623047
2021-06-29,91.26000213623047
2021-06-30,89.30999755859375
2021-07-01,89.97000122070312
2021-07-02,90.08999633789062
2021-07-05,89.4000015258789
2021-07-06,86.02999877929688
2021-07-07,86.30000305175781
2021-07-08,84.47000122070312
2021-07-09,87.68000030517578
2021-07-12,88.80000305175781
2021-07-13,88.18000030517578
2021-07-14,88.51000213623047
2021-07-15,87.27999877929688
2021-07-16,85.5
2021-07-19,82.44000244140625
2021-07-20,83.0
2021-07-21,84.13999938964844
2021-07-22,83.76000213623047
2021-07-23,85.55000305175781
2021-07-26,85.5199966430664
2021-07-27,83.87999725341797
2021-07-28,83.80000305175781
2021-07-29,85.06999969482422
2021-07-30,83.87999725341797
2021-08-02,84.9000015258789
2021-08-03,80.5199966430664
2021-08-04,81.48999786376953
2021-08-05,81.19999694824219
2021-08-06,82.12000274658203
2021-08-09,81.70999908447266
2021-08-10,81.8499984741211
2021-08-11,82.29000091552734
2021-08-12,83.36000061035156
2021-08-13,83.08999633789062
2021-08-16,81.47000122070312
2021-08-17,80.3499984741211
2021-08-18,79.8499984741211
2021-08-19,77.43000030517578
2021-08-20,76.9800033569336
2021-08-23,76.80000305175781
2021-08-24,78.41999816894531
2021-08-25,78.0
2021-08-26,77.94000244140625
2021-08-27,78.27999877929688
2021-08-30,79.05000305175781
2021-08-31,80.37000274658203
2021-09-01,79.47000122070312
2021-09-02,79.41999816894531
2021-09-03,79.4000015258789
2021-09-06,79.8499984741211
2021-09-07,80.47000122070312
2021-09-08,78.61000061035156
2021-09-09,78.63999938964844
2021-09-10,79.1500015258789
2021-09-13,81.62999725341797
2021-09-14,82.1500015258789
2021-09-15,83.08999633789062
2021-09-16,82.06999969482422
2021-09-17,80.36000061035156
2021-09-20,77.88999938964844
2021-09-21,78.91999816894531
2021-09-22,81.45999908447266
2021-09-23,81.3499984741211
2021-09-24,81.58999633789062
2021-09-27,82.69000244140625
