Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MBG.DE,MBG.DE,MBG.DE,MBG.DE,MBG.DE,MBG.DE
Date,,,,,,
1997-06-25,17.16668701171875,60.005008697509766,60.06880187988281,57.66604995727539,58.0062255859375,3831691
1997-06-26,17.306604385375977,60.494075775146484,61.28082275390625,60.090003967285156,60.55786895751953,3767970
1997-06-27,17.197105407714844,60.111305236816406,60.66415786743164,59.579734802246094,60.55786895751953,1006315
1997-06-30,17.10584259033203,59.792327880859375,60.494075775146484,59.66481399536133,60.345184326171875,987078
1997-07-01,17.41002082824707,60.855552673339844,60.87675476074219,60.02629852294922,60.132598876953125,1342955
1997-07-02,17.72632598876953,61.9611930847168,62.195072174072266,60.68537521362305,60.983131408691406,2670281
1997-07-03,17.74457550048828,62.02497863769531,62.38646697998047,61.66350173950195,62.17387008666992,1922458
1997-07-04,17.64116096496582,61.66350173950195,62.088775634765625,61.38711929321289,62.088775634765625,834387
1997-07-07,17.76283073425293,62.088775634765625,62.195072174072266,62.02497863769531,61.66350173950195,141869
1997-07-08,17.750673294067383,62.04627990722656,62.85424041748047,61.876182556152344,62.088775634765625,1838298
1997-07-09,17.616846084594727,61.57850646972656,62.64164733886719,61.323326110839844,62.30145263671875,1714462
1997-07-10,17.61075210571289,61.55720520019531,61.81238555908203,61.45090866088867,61.45090866088867,1278032
1997-07-11,17.683757781982422,61.81238555908203,62.195072174072266,61.535919189453125,61.854896545410156,1383833
1997-07-14,18.115665435791016,63.32209777832031,63.57719421386719,62.088775634765625,62.17387008666992,2654651
1997-07-15,18.292062759399414,63.93867111206055,64.10884857177734,62.72664260864258,63.27951431274414,2849422
1997-07-16,18.65098762512207,65.19328308105469,65.42716979980469,63.89617156982422,64.13005065917969,2272324
1997-07-17,18.45631980895996,64.51282501220703,66.0012435913086,64.0445556640625,65.57596588134766,2296370
1997-07-18,18.249488830566406,63.78987121582031,64.76791381835938,63.726078033447266,64.57662200927734,1219120
1997-07-21,18.139984130859375,63.40709686279297,64.13005065917969,62.450252532958984,63.78987121582031,1261200
1997-07-22,17.896652221679688,62.556556701660156,64.17256164550781,61.876182556152344,64.0024642944336,2891502
1997-07-23,18.194738388061523,63.598480224609375,65.06568145751953,63.1732177734375,63.57719421386719,3146387
1997-07-24,17.88449478149414,62.5140495300293,64.89551544189453,62.5140495300293,63.57719421386719,2713564
1997-07-25,18.401569366455078,64.32144165039062,64.3852310180664,62.5140495300293,63.15192413330078,1657955
1997-07-28,18.88822364807129,66.02252197265625,66.04373931884766,64.47024536132812,64.85301208496094,2059519
1997-07-29,19.08896255493164,66.72419738769531,66.85177612304688,66.12882232666016,65.91614532470703,931773
1997-07-30,19.466121673583984,68.04251861572266,68.08501434326172,66.97937774658203,67.10696411132812,2287954
1997-07-31,18.596237182617188,65.00189971923828,66.80918884277344,64.74671936035156,68.36148834228516,5354990
1997-08-01,18.018321990966797,62.9818229675293,65.49095153808594,62.30145263671875,65.06568145751953,6248290
1997-08-04,17.829740524291992,62.322669982910156,63.704776763916016,62.25887680053711,63.15192413330078,2119633
1997-08-05,18.079164505004883,63.19449996948242,64.0024642944336,62.72664260864258,62.72664260864258,1953718
1997-08-06,18.066984176635742,63.15192413330078,63.53469467163086,62.811729431152344,63.492183685302734,937784
1997-08-07,18.091323852539062,63.237003326416016,64.0024642944336,62.939327239990234,63.726078033447266,1767363
1997-08-08,17.81758689880371,62.28017044067383,63.237003326416016,62.13127899169922,62.5140495300293,1698832
1997-08-11,17.88449478149414,62.5140495300293,63.02440643310547,61.535919189453125,61.748600006103516,911334
1997-08-12,18.188650131225586,63.57719421386719,63.619781494140625,62.64164733886719,62.811729431152344,981067
1997-08-13,17.756763458251953,62.06757354736328,63.53469467163086,61.6848030090332,63.53469467163086,1713260
1997-08-14,17.41002082824707,60.855552673339844,62.450252532958984,60.812965393066406,62.38646697998047,1240761
1997-08-15,16.64961051940918,58.19761276245117,61.23823928833008,58.19761276245117,61.23823928833008,2660663
1997-08-18,16.6374568939209,58.15510940551758,58.2401237487793,55.92245864868164,56.560325622558594,2581312
1997-08-19,17.446521759033203,60.983131408691406,61.11064910888672,58.7078971862793,58.8992805480957,1951313
1997-08-20,17.42218017578125,60.89805221557617,62.04627990722656,60.834251403808594,61.70608901977539,408777
1997-08-21,17.63509750366211,61.642303466796875,62.15258026123047,61.642303466796875,61.93998336791992,957021
1997-08-22,16.923358917236328,59.15445327758789,60.26018524169922,59.11195755004883,59.74982452392578,2434633
1997-08-25,16.953765869140625,59.26074981689453,59.26074981689453,59.11195755004883,59.11195755004883,8416
1997-08-26,16.42453956604004,57.41086196899414,58.34642028808594,56.560325622558594,58.218910217285156,5825085
1997-08-27,16.55836296081543,57.87864303588867,58.580379486083984,56.39023208618164,56.985595703125,5838310
1997-08-28,16.187297821044922,56.581607818603516,58.81427764892578,56.071258544921875,58.4315071105957,5328540
1997-08-29,16.05954360961914,56.13505172729492,56.9005012512207,56.13505172729492,56.560325622558594,1074845
1997-09-01,16.6009578704834,58.02752685546875,58.26140594482422,56.77300262451172,56.77300262451172,3553963
1997-09-02,16.862512588500977,58.941776275634766,59.090667724609375,58.13382339477539,58.176326751708984,4245278
1997-09-03,16.838197708129883,58.85677719116211,61.025634765625,58.75048065185547,60.77045440673828,6720789
1997-09-04,16.911197662353516,59.11195755004883,59.196956634521484,58.091312408447266,58.601600646972656,2895109
1997-09-05,16.87469482421875,58.98435974121094,59.72852325439453,58.79297637939453,59.11195755004883,2566884
1997-09-08,17.14234161376953,59.919918060302734,60.005008697509766,58.72917938232422,58.81427764892578,3893008
1997-09-09,17.014612197875977,59.47343826293945,59.87740707397461,59.196956634521484,59.66481399536133,3521501
1997-09-10,16.582706451416016,57.9637336730957,60.3876953125,57.9637336730957,59.5372314453125,15898489
1997-09-11,16.175140380859375,56.53911590576172,58.38900375366211,56.53911590576172,57.41086196899414,5411498
1997-09-12,15.487740516662598,54.1363639831543,57.07068634033203,54.09377670288086,56.34772872924805,7912257
1997-09-15,15.645877838134766,54.68913269042969,55.39088821411133,54.00876235961914,55.199501037597656,7046609
1997-09-16,15.895306587219238,55.56098175048828,55.66727828979492,54.43403625488281,54.64663314819336,7317124
1997-09-17,16.193370819091797,56.60282516479492,57.198265075683594,55.53968048095703,56.00745391845703,7413307
1997-09-18,16.16295623779297,56.49652862548828,57.24077606201172,55.92245864868164,56.77300262451172,4132263
1997-09-19,16.37587547302246,57.24077606201172,57.64475631713867,56.26263427734375,56.64541244506836,5713272
1997-09-22,16.978111267089844,59.345848083496094,59.51593017578125,57.453372955322266,57.49595642089844,5266021
1997-09-23,16.88076400756836,59.00558090209961,59.96250534057617,58.963077545166016,59.62222671508789,3582818
1997-09-24,17.543842315673828,61.323326110839844,61.57850646972656,58.79297637939453,59.00558090209961,7783612
1997-09-25,17.525590896606445,61.25952911376953,61.876182556152344,60.983131408691406,61.11064910888672,6538042
1997-09-26,17.47083854675293,61.068145751953125,61.08943176269531,60.281394958496094,60.53657531738281,3853333
1997-09-29,17.37351417541504,60.72795486450195,61.19572830200195,60.21760177612305,60.600372314453125,1339348
1997-09-30,17.57425308227539,61.429622650146484,62.38646697998047,61.00435256958008,61.00435256958008,5187872
1997-10-01,17.87233543395996,62.471553802490234,62.49276351928711,60.812965393066406,60.812965393066406,3414497
1997-10-02,17.63509750366211,61.642303466796875,62.939327239990234,61.302024841308594,62.59913635253906,4070947
1997-10-03,17.63509750366211,61.642303466796875,61.642303466796875,61.642303466796875,61.642303466796875,0
1997-10-06,17.53168487548828,61.28082275390625,61.81238555908203,61.11064910888672,61.6848030090332,3580413
1997-10-07,17.20925521850586,60.1537971496582,61.23823928833008,59.5372314453125,61.23823928833008,4209210
1997-10-08,16.631362915039062,58.13382339477539,60.940547943115234,57.87864303588867,60.68537521362305,6623404
1997-10-09,16.5218563079834,57.75105285644531,59.26074981689453,56.9005012512207,57.92123031616211,6447870
1997-10-10,16.430631637573242,57.43216323852539,58.474002838134766,57.41086196899414,58.218910217285156,4290965
1997-10-13,16.64961051940918,58.19761276245117,59.02687072753906,57.83613586425781,57.92123031616211,2892704
1997-10-14,16.339374542236328,57.11317825317383,58.68667984008789,57.028099060058594,58.68667984008789,3409688
1997-10-15,16.296781539916992,56.96430587768555,57.77234649658203,56.53911590576172,56.81550598144531,5278044
1997-10-16,16.46712875366211,57.55975341796875,57.623538970947266,56.560325622558594,57.11317825317383,4260908
1997-10-17,16.126453399658203,56.36893081665039,57.38957595825195,55.75236511230469,57.198265075683594,5174647
1997-10-20,16.077791213989258,56.198848724365234,56.687904357910156,55.284507751464844,56.45402526855469,3763161
1997-10-21,16.412376403808594,57.36835861206055,57.58095169067383,56.241432189941406,56.64541244506836,3483028
1997-10-22,16.132545471191406,56.39023208618164,58.15510940551758,56.39023208618164,57.198265075683594,5954932
1997-10-23,15.274826049804688,53.39211654663086,56.34772872924805,52.94554901123047,56.34772872924805,9546166
1997-10-24,15.615476608276367,54.58283615112305,55.816158294677734,53.796085357666016,53.923683166503906,5142185
1997-10-27,14.934168815612793,52.201385498046875,54.00876235961914,52.00999069213867,53.26451873779297,6212222
1997-10-28,13.869616508483887,48.48031234741211,49.288272857666016,45.77988052368164,48.48031234741211,14952855
1997-10-29,14.368436813354492,50.223899841308594,51.5422248840332,49.415863037109375,49.5434455871582,7128365
1997-10-30,13.851364135742188,48.41651916503906,49.24576950073242,46.82172775268555,48.73549270629883,9498075
1997-10-31,14.088603973388672,49.24576950073242,50.39399719238281,48.0550422668457,48.692909240722656,7919471
1997-11-03,14.56308364868164,50.904266357421875,51.24453353881836,49.968727111816406,49.968727111816406,5134972
1997-11-04,14.271086692810059,49.883628845214844,51.7761116027832,49.81984329223633,51.24453353881836,4741823
1997-11-05,14.295432090759277,49.968727111816406,51.20195770263672,49.8624267578125,50.457786560058594,3795623
1997-11-06,14.076446533203125,49.203269958496094,50.16011047363281,48.820499420166016,49.84113693237305,2581312
1997-11-07,13.626283645629883,47.62976837158203,48.48031234741211,46.99189376831055,48.48031234741211,6479130
1997-11-10,13.346457481384277,46.65162658691406,47.88494110107422,46.46025085449219,47.62976837158203,4674495
1997-11-11,13.541120529174805,47.33207702636719,47.52347183227539,46.24765396118164,46.35395050048828,7012945
1997-11-12,13.504618644714355,47.20448684692383,47.37458801269531,46.22636032104492,46.48154067993164,5635123
1997-11-13,13.887866020202637,48.54410171508789,48.7992057800293,46.77922439575195,46.77922439575195,5397070
1997-11-14,13.577622413635254,47.45967483520508,49.92622375488281,47.417091369628906,48.90557861328125,6777297
